item_id,name,low_price_usdt,low_account_label,low_export_datetime,low_message_id,high_price_usdt,high_account_label,high_export_datetime,high_message_id,delta_seconds,price_multiple,binance_item_url
44909652,Senegal,0.11,Arshad-1221,2026-08-08 12:17:41,1518111,45.0,Fan-Token-4,2026-08-08 22:15:15,1518320,35854.0,409.09090909090907,https://www.binance.com/ru/nft/item/44909652
48027153,Japan,0.11,Arshad-1221,2026-08-08 12:17:09,1518110,45.0,Fan-Token-4,2026-08-08 22:16:23,1518325,35954.0,409.09090909090907,https://www.binance.com/ru/nft/item/48027153
48142250,Japan,0.11,Arshad-1221,2026-08-02 01:48:44,1510691,46.0,User-a4b42,2026-08-02 12:58:57,1510929,40213.0,418.1818181818182,https://www.binance.com/ru/nft/item/48142250
58319045,Mexico,0.11,Arshad-1221,2026-08-01 14:02:49,1510508,45.0,Fan-Token-4,2026-08-02 01:33:23,1510667,41434.0,409.09090909090907,https://www.binance.com/ru/nft/item/58319045
44951224,Senegal,0.11,Arshad-1221,2026-08-01 14:02:18,1510507,45.0,Fan-Token-4,2026-08-02 01:33:37,1510668,41479.0,409.09090909090907,https://www.binance.com/ru/nft/item/44951224
48864701,Canada,0.11,Arshad-1221,2026-08-01 14:01:56,1510506,45.0,Fan-Token-4,2026-08-02 01:33:59,1510669,41523.0,409.09090909090907,https://www.binance.com/ru/nft/item/48864701
46675907,France,0.11,Arshad-1221,2026-08-01 14:01:47,1510505,45.0,Fan-Token-4,2026-08-02 01:34:17,1510670,41550.0,409.09090909090907,https://www.binance.com/ru/nft/item/46675907
42639271,Ecuador,0.11,Arshad-1221,2026-08-01 14:01:03,1510504,45.0,Fan-Token-4,2026-08-02 01:34:22,1510671,41599.0,409.09090909090907,https://www.binance.com/ru/nft/item/42639271
49640456,Portugal,0.11,Arshad-1221,2026-08-01 14:00:45,1510503,45.0,Fan-Token-4,2026-08-02 01:34:40,1510672,41635.0,409.09090909090907,https://www.binance.com/ru/nft/item/49640456
47078570,Denmark,0.11,Arshad-1221,2026-08-01 13:57:55,1510494,45.0,Fan-Token-4,2026-08-02 01:32:07,1510662,41652.0,409.09090909090907,https://www.binance.com/ru/nft/item/47078570
44968780,Senegal,0.11,Arshad-1221,2026-08-01 14:00:32,1510502,45.0,Fan-Token-4,2026-08-02 01:35:03,1510674,41671.0,409.09090909090907,https://www.binance.com/ru/nft/item/44968780
48429710,Belgium,0.11,Arshad-1221,2026-08-01 14:00:10,1510501,45.0,Fan-Token-4,2026-08-02 01:35:02,1510673,41692.0,409.09090909090907,https://www.binance.com/ru/nft/item/48429710
58372043,Poland,0.11,Arshad-1221,2026-08-01 13:59:38,1510499,45.0,Fan-Token-4,2026-08-02 01:35:39,1510676,41761.0,409.09090909090907,https://www.binance.com/ru/nft/item/58372043
46492846,Mexico,0.11,Arshad-1221,2026-08-01 13:59:20,1510498,45.0,Fan-Token-4,2026-08-02 01:35:52,1510677,41792.0,409.09090909090907,https://www.binance.com/ru/nft/item/46492846
47981135,Germany,0.11,Arshad-1221,2026-08-01 13:55:39,1510490,45.0,Fan-Token-4,2026-08-02 01:32:34,1510663,41815.0,409.09090909090907,https://www.binance.com/ru/nft/item/47981135
46930031,Australia,0.11,Arshad-1221,2026-08-01 13:59:06,1510497,45.0,Fan-Token-4,2026-08-02 01:36:49,1510678,41863.0,409.09090909090907,https://www.binance.com/ru/nft/item/46930031
46509116,Poland,0.11,Arshad-1221,2026-08-01 13:58:36,1510496,45.0,Fan-Token-4,2026-08-02 01:37:11,1510679,41915.0,409.09090909090907,https://www.binance.com/ru/nft/item/46509116
47294273,Tunisia,0.11,Arshad-1221,2026-08-01 13:57:56,1510495,45.0,Fan-Token-4,2026-08-02 01:37:20,1510680,41964.0,409.09090909090907,https://www.binance.com/ru/nft/item/47294273
46977803,Denmark,0.11,Arshad-1221,2026-08-08 22:17:12,1518327,46.0,Dipangkar1982,2026-08-09 11:23:33,1518469,47181.0,418.1818181818182,https://www.binance.com/ru/nft/item/46977803
47608491,Japan,0.11,Arshad-1221,2026-08-08 22:16:37,1518326,45.0,Fan-Token-4,2026-08-09 11:24:56,1518470,47299.0,409.09090909090907,https://www.binance.com/ru/nft/item/47608491
31446561,😽Paradise Kitten😽,0.11,User-6702e,2026-08-06 16:26:03,1515931,49.9,User-a3952,2026-08-07 06:16:38,1517199,49835.0,453.6363636363636,https://www.binance.com/ru/nft/item/31446561
45581453,England,0.11,sausdt,2026-08-02 00:28:52,1510634,75.0,Fraz2025,2026-08-02 16:48:46,1510985,58794.0,681.8181818181819,https://www.binance.com/ru/nft/item/45581453
48285183,Japan,0.11,sausdt,2026-08-02 00:29:58,1510636,45.0,Fraz2025,2026-08-02 16:49:59,1510986,58801.0,409.09090909090907,https://www.binance.com/ru/nft/item/48285183
50249992,Canada,0.11,sausdt,2026-08-02 00:30:25,1510637,45.0,Fraz2025,2026-08-02 16:52:54,1510988,58949.0,409.09090909090907,https://www.binance.com/ru/nft/item/50249992
50336758,Denmark,0.11,sausdt,2026-08-02 00:31:00,1510638,45.0,Fraz2025,2026-08-02 16:53:48,1510990,58968.0,409.09090909090907,https://www.binance.com/ru/nft/item/50336758
46620505,Mexico,0.11,sausdt,2026-08-02 00:31:27,1510639,45.0,Fraz2025,2026-08-02 16:54:40,1510991,58993.0,409.09090909090907,https://www.binance.com/ru/nft/item/46620505
46599593,Poland,0.11,sausdt,2026-08-02 00:31:49,1510641,45.0,Fraz2025,2026-08-02 16:55:20,1510993,59011.0,409.09090909090907,https://www.binance.com/ru/nft/item/46599593
12170431,Xayah-Common,0.18,diemoxiangazer4ever,2026-08-07 23:55:25,1517852,20.0,User-da7b7,2026-08-08 19:11:39,1518280,69374.0,111.11111111111111,https://www.binance.com/ru/nft/item/12170431
