item_id,name,low_price_usdt,low_account_label,low_export_datetime,low_message_id,high_price_usdt,high_account_label,high_export_datetime,high_message_id,delta_seconds,price_multiple,binance_item_url
1338635,Warm Ribbed Pant,0.12,User-3f119,2026-08-02 11:50:15,1510787,22.62,User-b59ad,2026-08-02 11:50:59,1510788,44.0,188.50000000000003,https://www.binance.com/ru/nft/item/1338635
47790898,Costa Rica,0.11,User-d278b,2026-08-07 15:52:41,1517578,20.01,User-f75d7,2026-08-07 15:53:26,1517582,45.0,181.90909090909093,https://www.binance.com/ru/nft/item/47790898
985697,APOKI GET IT OUT N(F),0.18,User-adb8b,2026-08-10 11:54:27,1518873,21.03,User-ce171,2026-08-10 11:55:12,1518874,45.0,116.83333333333334,https://www.binance.com/ru/nft/item/985697
446105,Nut Brown Shoes,0.15,User-6d789,2026-08-06 13:41:30,1515790,20.81,User-418c7,2026-08-06 13:42:15,1515791,45.0,138.73333333333332,https://www.binance.com/ru/nft/item/446105
904071,Waitin 4 U(Dance Version),0.2,User-3951b,2026-08-08 15:47:12,1518238,21.3,User-ccfb9,2026-08-08 15:47:57,1518239,45.0,106.5,https://www.binance.com/ru/nft/item/904071
972266,APOKI GET IT OUT N(E),0.2,User-55d4f,2026-08-10 13:12:46,1518961,20.12,User-8ba29,2026-08-10 13:13:31,1518962,45.0,100.6,https://www.binance.com/ru/nft/item/972266
972197,APOKI GET IT OUT N(A),0.2,User-c309d,2026-08-10 15:54:10,1519002,21.59,User-ecbc7,2026-08-10 15:54:56,1519004,46.0,107.94999999999999,https://www.binance.com/ru/nft/item/972197
1337662,Fall Wreath,0.11,User-45545,2026-08-01 10:38:46,1510432,42.34,User-bf935,2026-08-01 10:39:32,1510434,46.0,384.90909090909093,https://www.binance.com/ru/nft/item/1337662
11852595,Captain - Male,0.15,User-5fe22,2026-08-06 10:30:11,1515565,20.7,User-26ca3,2026-08-06 10:30:57,1515572,46.0,138.0,https://www.binance.com/ru/nft/item/11852595
1337407,Wreath Crown of Autumn Leaves,0.11,User-edd80,2026-08-01 10:38:45,1510431,42.44,User-f1319,2026-08-01 10:39:32,1510433,47.0,385.8181818181818,https://www.binance.com/ru/nft/item/1337407
1332461,Fall Wreath,0.12,User-7d922,2026-08-02 10:07:20,1510764,22.39,User-94940,2026-08-02 10:08:08,1510765,48.0,186.58333333333334,https://www.binance.com/ru/nft/item/1332461
446074,Fireplace,0.16,User-0ceb2,2026-08-07 10:14:07,1517349,20.93,User-fb9ce,2026-08-07 10:14:55,1517350,48.0,130.8125,https://www.binance.com/ru/nft/item/446074
903583,Waitin 4 U(Lover Version),0.2,User-38944,2026-08-08 10:26:07,1518006,21.51,User-60fc1,2026-08-08 10:26:56,1518008,49.0,107.55,https://www.binance.com/ru/nft/item/903583
420909,Azure Blue Headscarf,0.12,User-b44b1,2026-08-05 17:00:01,1514549,20.92,User-d00aa,2026-08-05 17:00:50,1514552,49.0,174.33333333333334,https://www.binance.com/ru/nft/item/420909
76808353,Alpine Esports 2023 R,0.2,User-d1c0d,2026-08-08 10:01:38,1518000,20.71,User-dc860,2026-08-08 10:02:28,1518001,50.0,103.55,https://www.binance.com/ru/nft/item/76808353
986858,APOKI GET IT OUT N(G),0.18,User-78590,2026-08-10 12:45:28,1518953,20.4,User-d95f2,2026-08-10 12:46:18,1518957,50.0,113.33333333333333,https://www.binance.com/ru/nft/item/986858
748033,KAKA Troland Card  999,0.18,User-2d83d,2026-08-11 11:02:37,1519353,20.31,User-94d80,2026-08-11 11:03:27,1519355,50.0,112.83333333333333,https://www.binance.com/ru/nft/item/748033
1334193,Western Burgundy Pumps,0.11,User-04c15,2026-08-01 10:05:58,1510421,42.04,User-4ad2c,2026-08-01 10:06:48,1510425,50.0,382.1818181818182,https://www.binance.com/ru/nft/item/1334193
894235,Real Bad(R&B Version II),0.2,User-38944,2026-08-08 10:25:16,1518005,21.52,User-6f343,2026-08-08 10:26:07,1518007,51.0,107.6,https://www.binance.com/ru/nft/item/894235
1314532,Scandinavian Bunad,0.11,User-6f4e4,2026-08-01 08:39:44,1510408,41.84,User-f7058,2026-08-01 08:40:35,1510410,51.0,380.3636363636364,https://www.binance.com/ru/nft/item/1314532
11849583,Soldier - Female,0.18,User-8320f,2026-08-11 11:47:20,1519373,21.57,User-0c7d1,2026-08-11 11:48:11,1519376,51.0,119.83333333333334,https://www.binance.com/ru/nft/item/11849583
11850539,Bard - Female,0.18,User-83ea4,2026-08-10 17:41:31,1519077,20.99,User-7c97d,2026-08-10 17:42:23,1519078,52.0,116.6111111111111,https://www.binance.com/ru/nft/item/11850539
